id,ctrl_flag,resp_flag,period,metric1,metric2,metric3,segment
8698429,0,0,post,15567.3,815,644,B
6306434,0,0,post,5375,180,300,B
2812463,0,0,post,2967.2,400,396,A
6939645,1,0,post,4937.5,850,250,B
562810,0,0,post,8092,370,396,B
562810,0,0,post,9861.7,550,525,B
9600971,0,0,post,2476.4,60,90,B
5147410,0,0,post,9847.5,310,299,B
4996437,1,0,post,15051.1,400,396,B
1750603,0,0,post,13224.1,300,297,A
5788910,0,0,post,11991.7,670,464,A
1359947,0,0,post,6278.8,255,275,B
1359947,0,0,post,5965.3,205,325,B
2278212,0,0,post,0,20,0,B
1958218,0,0,post,0,0,0,A
8237248,0,0,post,7232.5,315,396,B
8237248,0,0,post,9554.4,300,297,B
9501252,0,0,post,11.7,0,0,A
4100906,0,0,post,14304,150,150,B
5024107,0,0,post,21551.4,300,297,B
3798156,0,0,post,0,200,0,B
1969343,0,0,post,53739.7,515,506,B
1969343,0,0,post,52233.9,565,526,B
8923355,0,0,post,0,0,0,B
8611469,0,0,post,8615.8,400,396,B
7406486,0,0,post,7634.6,400,396,A
7406486,1,0,post,8425.7,400,396,B
367757,0,0,post,3124.1,240,270,B
9307763,0,0,post,28632.7,550,576,B
5258786,0,0,post,4066.2,200,200,B
9308795,0,0,post,45.5,40,0,B
2922817,1,0,post,7.5,0,0,B
6492974,0,0,post,1182,815,396,B
9773979,0,0,post,15524.4,230,300,B
9773979,0,0,post,14254.7,150,150,B
7393118,0,0,post,396.8,50,50,B
4321165,0,0,post,8327.4,400,396,B
6040228,0,0,post,1285,90,90,B
6040228,0,0,post,2181,160,159,A
4702496,0,0,post,4240.4,197,149,B
2880536,0,0,post,1006.2,300,297,B
3078613,0,0,post,246,50,50,A
8521714,0,0,post,605.1,100,60,B
5076730,0,0,post,66034,1010,1000,B
5076730,1,0,post,66034,1010,1000,B
2822789,0,0,post,1229.6,140,140,A
5057264,0,0,post,2404.4,300,299,B
5057264,0,0,post,1786.2,0,0,A
2324288,0,0,post,10141.1,445,297,B
8503324,0,0,post,0,200,0,A
8503324,0,0,post,0,200,0,B
6999354,0,0,post,5126.7,200,99,B
9106450,0,1,post,19278.5,410,495,B
7777467,0,0,post,899.8,195,80,B
8185472,0,0,post,10884.1,800,598,B
9545525,0,0,post,4381.7,200,200,B
9016540,0,0,post,4119.3,100,421,B
6556643,1,0,post,1121.1,150,100,B
6556643,0,0,post,665.1,70,50,B
3900670,0,0,post,22911.9,460,401,B
5425685,0,0,post,3986.9,315,0,A
5425685,0,0,post,2557.3,215,0,B
4265229,0,0,post,1072.1,620,248,B
4265229,0,1,post,1705.8,320,248,B
6145310,0,0,post,1645.5,100,100,A
2542412,0,0,post,952,130,280,A
432443,0,0,post,3958.2,150,180,B
490476,0,0,post,22979,300,300,B
9422517,0,0,post,18001.2,250,347,B
8056610,0,0,post,6,20,0,B
4694823,1,0,post,0,10,0,B
5972931,1,0,post,8056.7,440,400,B
9060984,0,0,post,1031.4,90,100,B
9060984,0,0,post,1757.6,30,50,A
9041253,0,0,post,5246.4,415,350,A
9041253,0,0,post,5058.7,465,400,B
4563402,0,0,post,1836.5,300,396,B
4563402,1,0,post,1962.6,300,396,A
4401429,0,0,post,5455,200,200,B
2484493,0,0,post,1700.2,268,150,A
2484493,1,0,post,1380.8,186.5,100,B
2768533,0,0,post,562.6,210,199,B
3208533,0,0,post,4490.5,433,125,A
3208533,0,0,post,4490.5,503.5,150,B
7464562,0,0,post,184.4,140,0,B
1248568,0,0,post,18.3,0,0,B
7319668,1,0,post,0.1,200,0,A
51833,0,0,post,120.3,1500,100,B
7700203,0,0,post,10491.6,0,0,B
7501204,0,0,post,3584.7,350,348,A
172207,0,0,post,3769.2,215,149,B
172207,0,0,post,3574,115,50,A
7055246,0,0,post,6903.5,550,390,B
736292,0,1,post,5782.1,300,297,B
7724333,0,0,post,2980.4,210,200,B
7724333,0,0,post,3984.3,250,200,A
7708368,0,0,post,27.7,600,0,B
808423,0,1,post,3740.3,195,149,B
7288442,0,1,post,13951.1,590,594,A
7288442,0,0,post,14118.7,430,396,B
5655491,1,0,post,3594.9,250,249,B
5655491,0,0,post,3088.3,250,249,A
7203634,0,0,post,693.8,100,0,B
9159812,0,0,post,3642.2,300,297,B
1039822,0,0,post,62073.6,1295,1264,B
8116865,0,1,post,7047.1,0,0,B
8116865,0,0,post,7047.1,0,0,A
2294882,0,0,post,1011.1,330,327,A
2294882,0,0,post,823.8,200,198,B
5323886,0,0,post,6482.1,400,377,B
2507894,1,0,post,1366.2,100,100,A
2091964,0,0,post,8360.5,300,396,B
2688999,0,0,post,486.3,110,80,B
97204,0,0,post,232.5,275,250,B
2332115,0,0,post,11999.2,250,368,A
2332115,1,0,post,10538.7,315,248,A
2332115,0,1,post,10538.7,315,248,B
2332115,0,0,post,11568.6,415,347,B
3902184,1,1,post,12541.1,600,495,A
1911371,0,0,post,2362.3,530,190,B
1911371,0,0,post,1575.3,30,155,B
2165414,0,0,post,29662.1,600,610,B
7146474,0,0,post,13101.6,360,396,B
7916479,0,1,post,28119.2,810,694,B
1927536,1,0,post,11996,190,278,A
1927536,0,0,post,11353.9,240,328,B
1927536,1,0,post,10232.5,280,377,B
6024551,0,0,post,0,15,0,B
8780677,0,0,post,465.7,100,99,B
8780677,0,0,post,642.2,0,0,B
2224715,0,0,post,1054.7,100,198,B
1091787,0,0,post,31059.6,0,594,B
349841,0,0,post,0.1,0,0,B
8495896,0,0,post,717.2,0,310,B
8495896,0,0,post,1493.5,200,310,B
4631150,0,0,post,6485.3,360,350,B
4631150,0,0,post,5086.4,320,320,A
2225180,1,0,post,1679.6,500,0,B
4186218,0,0,post,12259.1,300,396,B
4186218,0,0,post,12410.8,320,495,B
5166264,0,0,post,0,70,0,B
112277,0,0,post,6760.1,110,100,B
2861355,0,0,post,0,200,0,B
5005529,0,0,post,35539.4,350,250,B
5005529,0,0,post,35994.5,300,250,A
4055561,0,0,post,10516.9,520,410,A
4055561,0,0,post,10922.9,580,490,B
6998563,0,0,post,21782.7,300,297,B
6998563,0,0,post,23417.4,300,297,A
6084567,0,0,post,14507.4,300,240,A
6084567,1,0,post,15810.8,300,270,B
4987657,0,0,post,2522.8,200,198,B
100726,0,0,post,5398.3,200,198,A
100726,0,0,post,5521.1,300,297,B
5432732,0,0,post,5428.5,470,490,B
5886784,0,0,post,6395.3,375,350,B
5886784,0,0,post,6044.2,305,280,B
5111855,0,0,post,740.9,95,80,A
5058864,0,0,post,851.7,400,396,B
673893,0,0,post,1318.1,120,120,B
4245192,0,0,post,6485.4,365,347,B
4245192,0,0,post,6608.5,350,347,A
3867256,0,0,post,899.2,100,99,B
1207386,0,0,post,16000.7,200,198,A
1207386,1,0,post,15968,200,198,B
5758507,0,0,post,1895.4,100,100,A
4273524,0,0,post,0,355,297,B
4273524,0,0,post,0,350,297,B
7801700,0,0,post,833.7,300,250,A
4703847,0,0,post,5734.7,190,230,B
4504848,0,0,post,8363.2,580,497,B
4504848,0,0,post,6554.1,300,269,A
4504848,0,0,post,6297.2,500,349,A
6962103,0,0,post,3286.9,362.5,396,A
6962103,0,0,post,3111.4,362.5,396,B
2274138,0,0,post,7371.5,400,396,B
3336341,0,1,post,22921.3,1010,950,B
1945365,0,0,post,0,100,0,A
9703563,0,0,post,968.8,550,50,B
6526572,0,0,post,5749.7,150,150,B
2680593,0,0,post,0,100,0,B
416615,0,0,post,1008.2,400,0,B
416615,0,0,post,905.1,400,0,A
180626,0,0,post,7833.3,300,396,B
180626,1,0,post,6440.3,500,396,A
6989818,0,0,post,20946.5,400,400,B
4833821,1,0,post,19340.5,50,50,B
2441873,0,0,post,803.6,400,100,B
7037930,0,0,post,1151.4,130,130,A
7037930,0,0,post,510.9,30,30,B
3723941,0,0,post,26408.6,646.5,545,B
652943,0,0,post,16767.8,480,388,B
652943,0,0,post,17161.1,480,437,A
9690290,0,0,post,50.3,75,30,A
9690290,0,0,post,128.4,150,90,B
2717332,0,0,post,4978.8,410,390,B
2717332,0,0,post,3647.1,360,380,B
7658432,0,0,post,424,0,60,B
9376159,0,0,post,2.7,0,0,B
5352380,0,0,post,3772.2,400,396,B
5352380,0,0,post,9019.1,400,396,A
1396403,0,0,post,4978.9,250,248,A
1396403,0,0,post,5334.2,250,248,B
5615504,0,0,post,3642.3,290,396,A
5615504,0,0,post,2886.4,490,396,A
5615504,0,0,post,4391,290,396,B
6476526,0,0,post,0,0,0,B
9767719,0,0,post,72.7,0,0,B
248778,0,0,post,261.4,500,450,B
733964,0,0,post,775.6,580,530,B
942107,0,0,post,3621,170,100,B
314177,0,1,post,13808.4,216.5,160,B
314177,0,0,post,9030.1,295,229,B
314177,0,0,post,10263.8,295,199,A
2397426,0,0,post,4242.4,300,298,B
5438685,1,0,post,22.8,0,0,B
4675545,0,0,post,1.2,0,0,B
5775570,0,0,post,16563.5,350,297,B
8220608,0,0,post,2529.9,30,80,A
6133477,0,0,post,20026.7,300,396,B
3000978,1,0,post,13205.2,280,416,A
9337139,0,0,post,6819.8,250,250,B
5966243,0,0,post,5314.6,220,298,B
8626292,0,0,post,14857.7,315,315,B
230424,0,0,post,2554.5,350,297,A
7032544,0,0,post,66.6,110,25,B
7502204,0,0,post,14598.8,500,495,B
1557440,0,0,post,3466.8,0,198,B
1557440,0,0,post,4258.4,0,396,B
1971477,0,0,post,0,0,0,A
6723675,0,0,post,3115.8,210,150,B
1551699,0,0,post,16553.2,260,248,B
3688894,0,0,post,0,10,0,A
9609990,0,0,post,0,0,0,B
3012165,0,0,post,462.8,260,240,B
3012165,0,0,post,274.5,220,210,B
8899185,1,0,post,4373.6,100,100,B
7390564,0,0,post,0.1,0,0,A
8835785,0,0,post,479.1,100,396,B
2079148,0,0,post,21568.1,500,500,B
4449808,0,0,post,0,0,0,B
3190258,0,0,post,10639.5,500,530,B
1955431,1,0,post,2202.4,320,30,B
9835102,0,0,post,7846.6,300,297,B
1310762,1,0,post,963.8,250,248,B
1347843,0,0,post,5576.5,150,200,B
3106866,0,1,post,877.3,300,50,B
3106866,0,0,post,2403.3,830,149,B
7766914,0,0,post,281.6,140,0,B
7766914,0,0,post,70.2,315,0,B
1556199,0,0,post,4640.6,400,396,B
9661383,0,0,post,1809.2,300,198,A
9721386,0,0,post,17092.2,400,396,B
6169108,0,0,post,521.3,90,90,A
233324,0,0,post,2722,90,90,A
233324,0,0,post,221.3,30,30,B
4019418,0,0,post,29810.8,650,648,B
4019418,0,0,post,30776.7,600,597,B
653553,1,1,post,3223,200,198,B
352557,0,0,post,22488.8,50,590,B
3479653,0,0,post,32414.6,430,495,B
3479653,0,0,post,29987.2,630,693,B
2747719,0,0,post,0,100,0,B
4358728,0,0,post,12552.8,550,495,B
4358728,0,0,post,11331,500,495,B
4358728,0,0,post,12219.4,550,495,A
4358728,0,0,post,11761.5,500,495,B
8971126,0,0,post,12035.6,140,270,B
8971126,0,0,post,10695,140,210,A
175290,0,0,post,3326.5,150,150,A
5432299,0,0,post,0,0,0,B
8640394,0,0,post,19784.2,400,398,B
2697523,0,0,post,0,25,0,A
7756609,1,0,post,15.2,10,50,B
1694712,0,0,post,2735.6,300,300,B
7461723,0,0,post,332.7,250,250,B
7461723,0,0,post,183.6,0,0,B
9186526,1,0,post,35274.1,1000,598,B
9186526,0,0,post,38941.7,800,598,B
9145567,0,0,post,1549.7,100,99,B
7782643,0,0,post,531,0,0,B
7782643,0,0,post,286.8,300,299,A
222493,0,0,post,837.1,100,100,B
2068547,0,0,post,14562.6,850,946,B
1411885,0,0,post,1719.4,130,120,B
5964905,0,0,post,8632.7,430,396,B
2047409,0,0,post,11072.9,50,200,B
9846423,0,0,post,4787.1,0,300,B
9846423,0,0,post,4658.1,0,250,B
9846423,0,0,post,4009.1,0,200,A
3304439,0,0,post,0,500,0,B
9619277,0,0,post,91.9,1.5,0,B
8918285,0,0,post,0,0,0,B
810503,0,0,post,0,0,0,B
7061616,0,0,post,0,10,0,A
6941656,0,0,post,1.5,0,0,B
6941656,0,0,post,80.6,300,280,B
6780691,0,0,post,18968.7,300,396,B
9437770,0,0,post,5888.9,491.5,457,B
1196156,0,0,post,37287.9,700,650,A
1196156,0,0,post,32157.6,650,600,B
9859356,0,0,post,0,0,0,B
2751622,1,0,post,4464.6,130,120,B
8364798,0,0,post,84.3,300,250,A
7331962,0,0,post,24486.3,300,298,B
9527963,0,0,post,9361.7,400,396,B
4142520,0,0,post,257.8,200,99,A
4142520,0,0,post,486,200,129,B
7306598,0,0,post,408.3,200,198,B
8720812,0,0,post,2492.7,120,120,B
1276949,0,0,post,5875.5,215,0,B
305597,0,0,post,8928.3,300,250,B
3561622,0,0,post,10883.3,410,400,B
3561622,0,0,post,12015,380,400,B
577691,0,0,post,1735.5,220,250,B
577691,0,0,post,1996.9,270,300,A
3088691,0,0,post,0,0,0,B
8525726,0,0,post,989.9,100,99,A
8525726,1,0,post,1684.8,100,99,B
9605135,0,0,post,1275.7,300,297,B
383362,0,0,post,4023.6,694,520,B
5199452,0,0,post,1228.8,1000,220,B
5199452,0,0,post,1052,500,200,A
1617497,0,0,post,9009.8,400,396,B
4880573,0,0,post,0,0,0,B
3024600,0,0,post,2385.8,0,208,B
8389724,0,0,post,591.9,30,90,B
6180772,0,1,post,6064.6,1215,399,B
3088778,0,0,post,901.9,110,110,B
3088778,0,0,post,909.4,110,110,B
1642783,0,0,post,52.6,100,80,A
1642783,0,0,post,0.4,1.5,0,B
9619899,1,0,post,27901.6,800,749,B
3330170,0,0,post,2000.8,350,350,B
3330170,0,0,post,2184.9,350,350,B
625284,1,0,post,0,15,0,B
5648329,0,0,post,7554,330,297,B
2379367,1,0,post,0,0,0,B
3442473,0,0,post,40019.6,450,690,B
3442473,0,0,post,38622.5,515,690,B
449916,0,0,post,0,0,0,B
8016160,0,0,post,21.1,0,0,B
8016160,1,0,post,12.9,0,0,A
2657332,0,0,post,0,200,0,B
4150341,0,0,post,209.3,370,345,B
4150341,0,0,post,226.1,350,330,A
6959342,0,0,post,2078.4,400,50,B
6959342,0,0,post,3285.6,400,50,B
3384389,1,0,post,2293.6,305,199,A
3384389,0,0,post,2280.4,300,298,B
7520392,0,0,post,6476.5,100,249,B
7520392,0,0,post,5825.8,0,219,A
6893480,0,0,post,513,120,0,A
6893480,0,0,post,511.5,420,30,B
2852489,0,0,post,0.1,0,0,A
3524491,0,0,post,16162.6,1205,950,B
3524491,0,0,post,12227.8,1055,800,B
6675794,0,0,post,1.3,0,0,A
6675794,1,0,post,149.4,50,50,A
3141204,0,0,post,2695.2,115,99,B
8674226,0,0,post,5264.7,240,330,B
8659296,0,0,post,9151,300,300,B
1725316,0,0,post,263.1,250,0,A
1725316,0,0,post,142.9,250,0,B
1996334,1,0,post,6702.5,260,260,B
2985533,1,0,post,11804.2,480,450,B
2985533,0,0,post,8283.1,510,500,A
9167602,0,0,post,15.2,0,0,B
5534635,0,0,post,0,0,0,B
145678,0,0,post,10831.7,420,396,B
1867694,0,0,post,29.5,300,230,B
227956,0,1,post,26841.6,200,448,A
6584963,1,0,post,21265.5,1200,248,B
6584963,0,0,post,19226.2,1200,248,A
7882214,0,0,post,2790.8,500,498,B
9924251,0,0,post,7437.6,1300,700,B
9924251,0,0,post,8582.9,1300,750,B
555355,0,0,post,6784,300,396,B
6220413,0,0,post,40.2,0,0,B
187426,0,0,post,16129.8,1500,550,B
6082499,0,0,post,1353.6,190,50,B
9967557,1,0,post,3349.9,30,30,B
6013576,0,0,post,949.7,40,40,B
6013576,0,0,post,615.2,40,40,B
2701648,0,0,post,0.6,0,0,B
5691656,0,0,post,0,200,0,A
6550688,0,0,post,26413.6,300,297,B
621202,0,0,post,485.2,0,0,B
4917273,0,0,post,1438.4,113,120,B
2613380,0,0,post,786.7,370,400,A
3762438,0,0,post,15637,320,348,B
8999503,0,0,post,1669,400,396,B
7393506,1,0,post,1563.5,300,250,B
7393506,0,0,post,991.4,500,549,B
2437520,0,0,post,28167.5,450,499,B
8111525,0,0,post,0.2,460,150,B
5048615,0,0,post,0,300,0,B
5048615,1,0,post,0,300,0,B
9646626,0,0,post,747.6,230,199,B
751655,0,1,post,16780.3,300,299,B
4116656,0,0,post,7886.2,60,60,A
1918695,0,0,post,355.9,60,90,B
1509851,0,0,post,1077.8,420,110,B
900,0,0,post,2297.8,200,297,B
8700129,0,0,post,11.4,0,0,B
14246,0,0,post,57.8,200,198,B
260270,1,0,post,585.6,410,350,B
6940404,0,0,post,11186.7,400,396,B
4143410,0,1,post,16056.1,380,427,A
8811609,0,0,post,5866,550,498,B
4959655,0,0,post,22365.7,665,700,B
6496675,0,0,post,28.2,0,30,B
3835833,0,0,post,1409,60,60,B
7429858,0,0,post,20,0,0,B
4954235,0,0,post,232.9,0,0,A
320296,0,0,post,5732.2,165,150,B
3876323,0,0,post,4665.8,350,350,A
3876323,0,0,post,3719.6,350,350,B
7177361,0,0,post,14277.3,230,198,B
9001459,0,0,post,76.5,530,100,B
5521474,0,0,post,430.9,260,270,B
4086479,0,0,post,74.5,30,0,A
5401495,0,0,post,25045.4,100,297,A
5134528,0,0,post,16389.2,900,396,B
5134528,0,0,post,14987.5,900,396,A
5524570,0,0,post,20434.7,600,594,B
5850640,0,0,post,21336.6,225,210,B
6609818,0,0,post,5494.6,505,396,B
9464920,0,0,post,7719.5,250,250,B
2991922,0,0,post,3118.7,500,297,B
9809954,0,0,post,4429.9,250,250,B
6529210,0,0,post,463.5,424,355,B
3971483,0,0,post,22989.4,400,396,B
5815119,0,0,post,9366.1,308,318,A
5767159,0,0,post,1344.4,160,159,B
2921178,1,0,post,6674.8,450,446,A
2921178,0,0,post,5129.5,400,396,B
5828241,0,0,post,0,0,0,B
1635317,0,0,post,0,250,250,B
7114454,0,0,post,6854.4,100,99,A
2236544,0,0,post,830.5,210,0,B
551546,0,0,post,4214.4,110,110,B
9496594,0,0,post,3024.7,330,297,B
7483671,0,0,post,14648.1,50,100,B
8783721,1,0,post,3260.7,315,396,A
8783721,0,0,post,3768.3,415,297,B
6402734,0,0,post,353.1,130,1325,B
1876802,0,1,post,4490.8,250,198,A
1152814,0,0,post,21742,400,400,A
1152814,0,0,post,23990.3,530,530,B
9871818,0,0,post,8032.1,1200,0,B
634118,0,0,post,12763.5,300,297,B
1757120,0,0,post,1670.7,160,149,B
6085220,0,1,post,27606.5,500,495,B
510223,0,0,post,2902.7,60,210,B
510223,0,0,post,2511.1,60,120,A
7878247,0,0,post,1749.9,230,220,B
4842258,1,0,post,160.2,300,75,A
4842258,0,0,post,42.9,0,0,B
1756374,0,0,post,11923.1,400,349,B
2277384,0,0,post,16525.8,300,396,B
88395,0,0,post,9389.1,250,248,B
3006455,0,0,post,20265.7,670,645,B
1626581,0,0,post,565.5,500,210,B
1455590,0,0,post,4131.1,200,248,B
6259593,0,0,post,7667.5,400,446,B
9671880,0,0,post,1519.5,120,120,B
7609953,0,0,post,313.7,300,30,B
6820158,0,0,post,0,0,105,B
4131218,0,0,post,9055.5,760,495,B
8536260,0,0,post,11626.9,700,594,B
4727271,0,0,post,0,300,0,B
3077274,0,0,post,317.7,130,130,B
7924305,0,0,post,0,0,0,B
1394337,0,0,post,12526.1,0,0,B
8658418,1,0,post,14211.8,580,506,B
2918578,0,0,post,4875,0,0,B
5302587,0,0,post,29456.3,460,456,B
7647813,1,0,post,16864,300,297,B
7647813,0,0,post,18862,300,297,A
7647813,0,0,post,18454.6,400,396,B
3158847,1,0,post,13243.7,10,0,B
5785885,0,0,post,880.3,50,50,B
8018937,0,0,post,0.6,0,0,B
4255938,0,0,post,1254.3,400,396,B
250964,0,0,post,3645.5,400,200,B
4878964,0,0,post,303.5,20,130,B
4878964,0,0,post,0,20,60,A
8391988,0,0,post,718.5,500,150,A
1541126,0,0,post,3435.6,390,350,B
1678143,0,0,post,7693.7,315,297,B
8618463,0,0,post,0,30,0,B
154592,0,0,post,9317.9,50,0,B
9155600,0,0,post,9657.9,280,396,A
8478694,0,0,post,2810.6,50,50,B
8478694,0,0,post,2959.1,60,50,B
484790,0,0,post,168.5,0,0,B
646790,0,0,post,1444.1,350,150,B
2577803,0,0,post,5653.3,515,130,B
2892821,0,0,post,5897.9,300,297,B
2855822,0,0,post,2678.5,0,198,A
370912,0,0,post,1899.3,310,210,B
4575920,0,0,post,0,0,0,A
4575920,0,0,post,699.7,300,50,B
4172927,0,0,post,0,33,30,B
4175979,0,0,post,7656.3,400,396,B
4175979,0,0,post,9646.1,400,396,B
3430233,0,0,post,17095.3,400,396,A
7533244,1,0,post,1585.5,400,396,A
3460302,0,0,post,3667.6,550,280,B
1331316,0,0,post,0.1,0,0,B
103356,0,0,post,32.9,500,30,B
9191396,0,0,post,2208.6,30,60,A
3360493,0,0,post,8789.2,460,427,B
4949106,0,0,post,5145.5,390,250,B
9126335,0,0,post,8814.6,210,198,B
1661375,0,0,post,845.8,300,198,A
6698406,1,0,post,7407.6,450,496,B
8798476,0,0,post,227.4,90,15,B
3612511,0,0,post,8431.3,450,475,B
4514519,0,0,post,12203.8,340,340,B
4284560,0,0,post,16419.7,550,625,A
5485665,0,0,post,0,460,0,B
2116676,0,1,post,5345.4,250,250,B
101692,0,0,post,0,500,0,A
827741,0,0,post,9171.7,500,450,B
6182741,0,0,post,0.4,30,0,A
8487828,0,0,post,8865.9,300,327,B
698903,0,0,post,676.4,250,248,B
9487917,0,0,post,106.7,510,99,B
4545953,0,0,post,18864.3,420,430,B
5431958,0,0,post,16327.6,300,339,B
750986,0,0,post,136.7,0,198,B
7683264,0,0,post,5409.2,450,446,B
9684306,0,0,post,3790,400,396,B
6718310,0,0,post,12628.7,700,700,B
724328,0,0,post,760,0,0,A
799399,0,0,post,936.1,0,200,B
2838546,0,0,post,2930.2,360,360,A
4690584,0,0,post,3065.9,400,396,B
2411594,0,0,post,24484.8,390,390,B
5976609,0,0,post,1904.7,2600,170,B
5976609,0,0,post,4361.8,3680,260,B
6126674,1,0,post,14738.9,385,297,B
8327912,0,0,post,6394.2,300,396,B
3340949,0,0,post,3362.1,150,150,B
4817450,1,0,post,2826.7,100,99,B
3935559,0,0,post,1.3,0,0,B
3935559,1,0,post,1.3,0,0,B
8950566,1,0,post,1082.1,100,99,B
4044629,0,0,post,3046.8,260,258,A
3709203,0,0,post,1413,100,100,B
7472211,0,0,post,4474.2,30,30,B
2441319,0,0,post,71.5,50,50,A
5449471,0,0,post,6463.4,460,449,B
2556556,0,0,post,2297.5,400,398,B
9337598,0,0,post,4165.2,300,300,A
1167672,0,0,post,13414.6,0,0,B
699826,0,0,post,8611.5,420,338,B
374871,0,0,post,681.6,250,297,B
6206880,0,0,post,11516.9,500,450,B
3183933,0,1,post,60621.9,1100,1089,B
3183933,0,1,post,50268.2,1000,990,B
3183933,0,1,post,65912.4,1100,1089,A
3183933,0,1,post,64904.9,1100,1089,A
3254112,0,0,post,0.3,0,0,B
1368136,0,0,post,9.4,400,180,B
5201244,1,0,post,5640.4,520,377,B
4569419,0,0,post,3249,200,198,B
9853454,0,0,post,1159.4,180,210,B
8768568,0,0,post,21805.8,400,396,B
7177633,1,0,post,23878.2,500,500,B
1441671,1,0,post,11951.2,300,297,B
913687,0,0,post,2933.5,225,210,B
5997699,0,0,post,3358.4,600,0,A
5997699,0,1,post,3536.5,600,30,B
4577448,0,0,post,2.5,0,0,B
1116488,0,0,post,1985.8,60,60,A
1116488,1,0,post,1580,30,30,B
923609,0,0,post,24418.1,300,297,B
8815610,0,0,post,314.8,160,180,B
8815610,1,0,post,353.1,60,80,B
8815610,0,0,post,655.1,60,80,A
7846699,0,0,post,8456.1,400,396,B
7846699,1,0,post,11336.1,400,396,B
5046815,0,0,post,5703.7,300,297,B
8393862,0,0,post,1783.7,200,198,B
4524897,0,0,post,2005.8,0,0,B
9800199,0,0,post,27081.8,0,0,B
8553262,0,0,post,4202.9,0,0,B
9999317,1,0,post,916.7,500,100,B
3381327,0,0,post,11245.5,250,240,B
4469347,0,0,post,70.4,500,0,B
689725,0,0,post,5035.5,300,248,B
689725,0,0,post,3459.7,400,398,B
689725,0,0,post,3378.7,700,497,A
5388847,1,0,post,6867.3,300,297,A
5388847,1,0,post,6287.4,300,297,B
5388847,0,0,post,6181.7,300,297,B
4945255,0,0,post,0.1,200,0,A
5872390,0,0,post,0,30,0,B
3791455,1,0,post,19279.4,440,453,B
1792474,0,0,post,30137.3,1000,0,B
1193501,0,0,post,8678.5,850,850,B
9110559,1,0,post,2069.9,250,250,B
9110559,0,0,post,2126.9,200,200,B
7704741,1,0,post,21.6,0,0,B
2743851,1,0,post,0.7,0,0,B
1024103,0,0,post,26.9,0,0,B
2191152,1,0,post,1974,130,130,B
9326263,0,0,post,20564.4,400,396,B
5258272,0,0,post,3533.5,330,349,B
9146281,0,0,post,164.3,75,60,B
120314,0,0,post,0.1,30,0,B
880393,0,0,post,4136,615,230,B
880393,0,0,post,3230.1,390,150,B
4704592,0,0,post,3170.1,500,400,B
2777789,0,0,post,1116.8,200,198,B
8942842,0,0,post,30995.9,330,327,A
255357,0,0,post,112.6,250,250,B
8142363,0,0,post,11851.6,370,367,A
4825404,0,0,post,47.7,260,250,B
91458,0,0,post,0,200,0,B
91458,0,0,post,0,200,0,A
3044912,1,0,post,496.5,1300,750,B
6448948,0,0,post,1165.1,110,125,A
6192173,0,0,post,5116.6,431.5,378,B
5863232,0,0,post,7013.4,350,350,B
2385245,0,0,post,1398.4,500,150,A
9104294,0,0,post,10197.1,401.5,396,B
7953438,0,0,post,100.3,0,0,B
9983479,0,0,post,2185.6,0,0,A
2288307,0,0,post,12213.6,650,447,A
2288307,0,0,post,11721.3,490,398,B
4473336,0,0,post,3836,420,448,B
9787360,0,0,post,3317,354,220,B
7979369,0,0,post,8205,500,344,B
9176421,0,0,post,397.1,205,50,B
7183827,0,0,post,15819,500,495,B
7183827,0,1,post,17698,500,495,B
919845,0,0,post,15615.7,500,496,B
919845,0,1,post,14690.4,500,497,B
7063848,0,0,post,1402,190,120,B
3851900,0,0,post,50204.2,850,848,B
711935,0,0,post,1446.3,160,100,B
711935,0,0,post,3504.2,160,100,B
1891935,0,0,post,23945.6,1490,1548,A
1891935,0,0,post,23829.1,1990,1647,B
1959985,0,0,post,16342.9,210,198,B
2913291,0,0,post,13046.7,400,396,B
9172404,0,0,post,85.4,0,0,B
2932629,0,0,post,10807,310,310,B
6458331,1,0,post,2272.7,200,270,B
4652490,1,0,post,124.1,30,0,B
4652490,0,0,post,62.6,30,0,B
3927612,0,0,post,2808.2,120,120,B
8832518,0,0,post,976.7,80,130,B
3319586,0,0,post,5120.6,410,396,B
2733619,0,0,post,0,50,0,B
2276815,0,0,post,1148.6,650,150,B
2276815,0,0,post,1148.6,650,150,A
4471870,0,0,post,4370.4,200,198,B
6332890,0,0,post,8828.6,410,396,B
3577900,0,0,post,3410.7,150,149,B
1434214,0,0,post,972,0,99,B
1434214,0,0,post,2384.1,1500,297,A
3500579,0,0,post,2083.9,230,228,B
2783595,0,0,post,15831,500,500,B
9828368,0,0,post,0,0,0,B
3155370,0,0,post,0,0,0,B
3155370,0,0,post,4296.2,115,99,B
1979396,0,0,post,7233.5,420,450,B
5844469,0,0,post,0,330,50,B
9614604,0,0,post,2130.5,50,50,B
888736,0,0,post,0.2,0,0,A
4143258,0,0,post,24121.1,400,396,A
5931569,0,0,post,4198.7,570,396,B
9234668,0,0,post,2679.7,0,0,B
6850951,0,0,post,12678.5,350,350,B
4550974,0,0,post,30028.2,330,327,B
8988228,0,0,post,90.6,0,20,B
5150802,1,0,post,15944.5,630,629,B
8730695,0,1,post,27608.9,615,625,B
7074965,0,0,post,0.1,0,0,B
357160,0,0,post,16047.8,241.5,225,B
5260179,0,0,post,7747.2,500,500,B
1181180,0,0,post,3419.2,150,150,B
